2026-04-24 08:45:53.280 | DEBUG   | core.regime:detect_regime:113 - Regime: Bear (conf=0.50) | AnnRet=-67.2% AnnVol=30.6% | Mom20=2.65% Mom50=-13.65% | VolRegime=high
2026-04-24 08:45:53.281 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for TECHM: Recovery → Bear (conf=50%)
2026-04-24 08:45:53.854 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:54.180 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 1346049 (day)
2026-04-24 08:45:54.304 | DEBUG   | core.regime:detect_regime:113 - Regime: HighVol (conf=0.90) | AnnRet=-14.2% AnnVol=34.3% | Mom20=5.10% Mom50=-5.91% | VolRegime=extreme
2026-04-24 08:45:54.755 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:55.062 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 40193 (day)
2026-04-24 08:45:55.111 | DEBUG   | core.regime:detect_regime:113 - Regime: Bull (conf=0.95) | AnnRet=59.0% AnnVol=20.8% | Mom20=5.66% Mom50=9.25% | VolRegime=normal
2026-04-24 08:45:55.688 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:56.004 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 177665 (day)
2026-04-24 08:45:56.043 | DEBUG   | core.regime:detect_regime:113 - Regime: Recovery (conf=0.60) | AnnRet=-17.8% AnnVol=22.3% | Mom20=3.94% Mom50=-2.06% | VolRegime=high
2026-04-24 08:45:56.044 | DEBUG   | jobs.morning_scan_v2:run:94 - Low-confidence regime change for CIPLA: Sideways → Recovery (conf=60%)
2026-04-24 08:45:56.465 | INFO    | core.auth:get_kite:87 - Authenticated via saved token — Aklank Jain
2026-04-24 08:45:56.774 | DEBUG   | core.data:fetch_candles:77 - Fetched 79 candles for token 225537 (day)
